primary_segment;cup;cig;title;category;region;province;municipality;value_eur;client;contractors;contractor_tax_codes;award_amount_eur;award_share_pct;award_weight;ratio_note;award_date;award_result;award_criteria;award_discount;admitted_offers;bidders_count;subcontracting;included_services;id_aggiudicazione;source_url
Impiantisti sottoservizi;H53B11000320003;7737340EF1;INVASO SUL TORRENTE ASTICO;Ambiente / rifiuti / depurazione;VENETO;VICENZA;BREGANZE;40000000.0;REGIONE VENETO;PROTECO ENGINEERING SRL (MANDANTE) | ETATEC STUDIO PAOLETTI S.R.L. (MANDATARIA) | STUDIO PAOLETTI INGEGNERI ASSOCIATI (MANDANTE) | STUDIO RINALDO S.R.L. (MANDANTE) | GEOTECNICA VENETA SRL (MANDANTE) | E-FARM ENGINEERING & CONSULTING S.R.L. (MANDANTE);01657520274 | 03924240272 | 03952490278 | 04088820271 | 08698310151 | 08897290154;1051818.39;2.6295459749999996;Lotto / servizio significativo;Rapporto importo/valore coerente;2021-04-01;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;38.59707;3;4;true;SOLA ESECUZIONE;1930350;https://www.opencup.gov.it/portale/progetto/-/cup/H53B11000320003
Lavori pubblici strade;J37H19002880001;8136433CE8;STRADE DELLA PROVINCIA DI SAVONA INTERESSATE DALL'EVENTO ALLUVIONALE NOVEMBRE 2019;Infrastrutture / parcheggi;LIGURIA;SAVONA;TUTTI;38070000.0;AMMINISTRAZIONE PROVINCIALE DI SAVONA;E.M.I. DEL GEOM. BAGNASCO GIAMPAOLO E ALFIO - S.N.C.;00677660094;1051780.0;2.7627528237457315;Lotto / servizio significativo;Rapporto importo/valore coerente;2019-12-13;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: CRITERIO DEL MINOR PREZZO;5.0;1;1;false;SOLA ESECUZIONE;2138034;https://www.opencup.gov.it/portale/progetto/-/cup/J37H19002880001
Lavori pubblici strade;J37H19002880001;8136220D22;STRADE DELLA PROVINCIA DI SAVONA INTERESSATE DALL'EVENTO ALLUVIONALE NOVEMBRE 2019;Infrastrutture / parcheggi;LIGURIA;SAVONA;TUTTI;38070000.0;AMMINISTRAZIONE PROVINCIALE DI SAVONA;DEL-EDILE DI DELFINO ROBERTO;DLFRRT63C26E625T;1051780.0;2.7627528237457315;Lotto / servizio significativo;Rapporto importo/valore coerente;2019-11-25;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: COMPETIZIONE SOLO IN BASE A CRITERI QUALITATIVI;0.0;1;1;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO DEFINITIVO);1874666;https://www.opencup.gov.it/portale/progetto/-/cup/J37H19002880001
Lavori pubblici strade;J37H19002880001;81368114DA;STRADE DELLA PROVINCIA DI SAVONA INTERESSATE DALL'EVENTO ALLUVIONALE NOVEMBRE 2019;Infrastrutture / parcheggi;LIGURIA;SAVONA;TUTTI;38070000.0;AMMINISTRAZIONE PROVINCIALE DI SAVONA;ARIENTI S.R.L.;02222960045;1051779.94;2.7627526661413184;Lotto / servizio significativo;Rapporto importo/valore coerente;2019-12-23;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: CRITERIO DEL MINOR PREZZO;5.0;1;1;false;SOLA ESECUZIONE;2117592;https://www.opencup.gov.it/portale/progetto/-/cup/J37H19002880001
Lavori pubblici strade;J37H19002880001;81382139D0;STRADE DELLA PROVINCIA DI SAVONA INTERESSATE DALL'EVENTO ALLUVIONALE NOVEMBRE 2019;Infrastrutture / parcheggi;LIGURIA;SAVONA;TUTTI;38070000.0;AMMINISTRAZIONE PROVINCIALE DI SAVONA;GEO TECNA - S.R.L.;01425870092;1048500.0;2.7541371158392436;Lotto / servizio significativo;Rapporto importo/valore coerente;2019-11-23;AGGIUDICATA;PREZZO PIU' BASSO;0.0;1;1;false;SOLA ESECUZIONE;1874676;https://www.opencup.gov.it/portale/progetto/-/cup/J37H19002880001
Edilizia;E81D22000050003;98703706FE;RETE DI DISTRIBUZIONE IDRICA DEL SUB AMBITO 3 DELLA REGIONE UMBRIA;Sanità / RSA;UMBRIA;PERUGIA;BEVAGNA;49934475.0;soggetto privato;EAGLEPROJECTS S.P.A. (MANDATARIA) | BOCCHINI GIACOMO (MANDANTE);03489760540 | BCCGCM58T18I921M;1047401.74;2.097552322318398;Lotto / servizio significativo;Rapporto importo/valore coerente;2024-01-17;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;38.0;5;5;false;SOLA ESECUZIONE;2777019;https://www.opencup.gov.it/portale/progetto/-/cup/E81D22000050003
Edilizia;D33I06000080001;4444197B5F;Nuova sede della Facoltà di Giurisprudenza,della Facoltà di Scienze Politiche e della Biblioteca Interdipartimentale;Cultura / centri civici;PIEMONTE;TORINO;TORINO;91302000.0;UNIVERSITA' DEGLI STUDI DI TORINO;GOZZO IMPIANTI SOCIETA' PER AZIONI - IMPRESA GENERALE DI COSTRUZIONE IMPIANTI (MANDANTE) | EDART S.P.A. IMPRESA GENERALE DI COSTRUZIONI - RESTAURO - CONSERVAZIONE (MANDANTE) | CODELFA S.P.A. (MANDATARIA);00524000064 | 00966890014 | 09958410012;1045000.0;1.1445532408928611;Lotto / servizio significativo;Rapporto importo/valore coerente;2012-07-23;AGGIUDICATA;;0.0;1;1;false;SOLA ESECUZIONE;372820;https://www.opencup.gov.it/portale/progetto/-/cup/D33I06000080001
Lavori pubblici strade;J94E13000460005;887363319B;STRADA PROVINCIALE EX STRADA STATALE N. 415 PAULLESE STRADA PROVINCIALE N. 39 - STRADA PROVINCIALE 161;Infrastrutture / parcheggi;LOMBARDIA;MILANO;MEDIGLIA;41000000.0;CITTA' METROPOLITANA DI MILANO;CAP HOLDING S.P.A.;13187590156;1041387.94;2.5399705853658534;Lotto / servizio significativo;Rapporto importo/valore coerente;2021-10-21;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: CRITERIO DEL MINOR PREZZO;0.0;1;1;false;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO DEFINITIVO);2160888;https://www.opencup.gov.it/portale/progetto/-/cup/J94E13000460005
Edilizia;E74C11000080006;31353669DD;INFRASTRUTTURA PER LA REALIZZAZIONE DI UNA RETE A BANDA ULTRA LARGA NELLA REGIONE SARDEGNA IN CONCOMITANZA CON I LAVORI DI METANIZZAZIONE;Scuole / formazione;SARDEGNA;TUTTE;TUTTI;47808047.0;REGIONE AUTONOMA DELLA SARDEGNA;CPL CONCORDIA SOCIETA' COOPERATIVA;00154950364;1041111.28;2.177690462862873;Lotto / servizio significativo;Rapporto importo/valore coerente;2012-07-17;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;0.0;1;3;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO PRELIMINARE);502159;https://www.opencup.gov.it/portale/progetto/-/cup/E74C11000080006
Lavori pubblici strade;F11B96000040001;0554402300;S.S. N. 3 VIA FALMINIA, VARIANTE DI FOLIGNO, TRA SVINCOLI DI SANT'ERACLIO E CON S.S. N. 75 CENTRALE UMBRA: ADEGUAMENTO DEL CORPO STRADALE, COMPRESA LA REALIZZAZIONE DELLA BRETELLA CON LA S.S. N. 77.;Infrastrutture / parcheggi;UMBRIA;PERUGIA;FOLIGNO;39867344.0;ANAS S.P.A.;SIRIANNI SRL;02712470794;1039759.576;2.608048271286896;Lotto / servizio significativo;Rapporto importo/valore coerente;2011-05-10;AGGIUDICATA;PREZZO PIU' BASSO;48.998;17;17;true;SOLA ESECUZIONE;151162;https://www.opencup.gov.it/portale/progetto/-/cup/F11B96000040001
Impiantisti sottoservizi;G95E18000180001;9362455E44;DIGA DI PIETRAROSSA SUL TORRENTE MARGHERITO (N. ARCH. SND 1583);Ambiente / rifiuti / depurazione;SICILIA;CATANIA;MINEO;60000000.0;REGIONE AUTONOMA DELLA SICILIA;IGECA S.P.A.;05824910631;1037362.648;1.7289377466666669;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-01-31;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: CRITERIO DEL MINOR PREZZO;30.216;34;34;true;SOLA ESECUZIONE;2462624;https://www.opencup.gov.it/portale/progetto/-/cup/G95E18000180001
Completamento e finitura edifici;E68I21000570003;B33E2618E4;COMPLETAMENTO CARLO POMA - NUOVO BLOCCO E SERVIZI (PS, FARMACIA, LABORATORI, IMMUNOTRASFUSIONALE, ANATOMIA PATOLOGICA) - STRADA LAGO PAIOLO 10 MANTOVA;Infrastrutture / parcheggi;LOMBARDIA;MANTOVA;MANTOVA;45000000.0;AZIENDA SOCIO SANITARIA TERRITORIALE DI MANTOVA;POOLMILANO S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO);03225880966;1034118.72;2.2980416;Lotto / servizio significativo;Rapporto importo/valore coerente;2024-09-29;AGGIUDICATA;;0.0;;;false;;13182492;https://www.opencup.gov.it/portale/progetto/-/cup/E68I21000570003
Lavori pubblici strade;D63F22000050005;9999408C83;A 7 AUTOSTRADA MILANO SERRAVALLE;Infrastrutture / parcheggi;LOMBARDIA;MILANO;RHO;48020088.0;MILANO SERRAVALLE - MILANO TANGENZIALI S.P.A.;MILANO SERRAVALLE ENGINEERING SRL;01737550069;1020000.0;2.12411105952159;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-08-03;AGGIUDICATA;;0.0;0;0;true;;2595269;https://www.opencup.gov.it/portale/progetto/-/cup/D63F22000050005
Edilizia;I58I21002190003;048119677E;OSPEDALE DI BOLZANO;Sanità / RSA;TRENTINO-ALTO ADIGE;BOLZANO;BOLZANO;134300000.0;AZIENDA SANITARIA DELLA PROVINCIA AUTONOMA DI BOLZANO;"DR. ING. SIEGFRIED POHL (MANDATARIA) | INGENIEURBUERO DR. FLEISCHMANN &AMP; DR. JANSER (MANDANTE) | PER. IND. VON LUTZ (MANDANTE) | BERGMEISTER S.R.L. (MANDANTE)";00235840212 | 01717790214 | 02738860218 | VNLMHR48D22C652B;1016568.789;0.7569387855547282;Affidamento minore;Rapporto importo/valore coerente;2011-02-09;AGGIUDICATA;PREZZO PIU' BASSO;0.0;10;10;false;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO DEFINITIVO);377307;https://www.opencup.gov.it/portale/progetto/-/cup/I58I21002190003
Impiantisti sottoservizi;F37J22000010007;B50A69BFCC;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;METERSIT SOCIETA' A RESPONSABILITA' LIMITATA (OPERATORE ECONOMICO MONOSOGGETTIVO);04429380282;1016100.0;2.560036393281856;Lotto / servizio significativo;Rapporto importo/valore coerente;2024-12-30;AGGIUDICATA;;0.0;;;false;;14583614;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Edilizia;F93G22000030001;A03414EAFF;38 POLI CIVICI CULTURALI NEI COMUNI DELLAREA METROPOLITANA.;Riqualificazione urbana;LAZIO;ROMA;RIOFREDDO;40975000.0;CITTA' METROPOLITANA DI ROMA CAPITALE;RESTAURI EDILI MONUMENTALI ITALIA - S.R.L. IN BREVE R.E.M.I. SRL (MANDATARIA);09837061002;1008013.53;2.4600696278218424;Lotto / servizio significativo;Rapporto importo/valore coerente;2025-04-10;AGGIUDICATA;;0.0;0;0;false;;2907074;https://www.opencup.gov.it/portale/progetto/-/cup/F93G22000030001
Impiantisti sottoservizi;F37J22000010007;B12DA3CDB1;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;VARIA COSTRUZIONI - SOCIETA' A RESPONSABILITA' LIMITATA (OPERATORE ECONOMICO MONOSOGGETTIVO);01335160469;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-11-28;AGGIUDICATA;;0.0;;;false;;11155444;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B8ACE99586;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;CAV. POZZOLINI LORENZO S.R.L. (CONSORZIATO ESECUTORE DI UN CONSORZIO O CONSORZIATO NON ESECUTORE CHE FORNISCE REQUISITI AL CONSORZIO) | VALORI S.C.A R.L. - CONSORZIO STABILE IN SIGLA VALORI - S.C. A R. L. (MANDATARIA);04362570485 | 08066951008;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2024-02-02;AGGIUDICATA;;0.0;;;false;;18162711;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B6F8CC1905;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;VARIA COSTRUZIONI - SOCIETA' A RESPONSABILITA' LIMITATA (OPERATORE ECONOMICO MONOSOGGETTIVO);01335160469;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-11-29;AGGIUDICATA;;0.0;;;false;;16476567;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B75E4A6D89;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;C.E.L.F.A. - COSTRUZIONI EDILI, LASTRICATI, FOGNATURE, ACQUEDOTTI - S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO);01059050466;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2024-02-23;AGGIUDICATA;;0.0;;;false;;16867910;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B12DB1D760;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;CAV. POZZOLINI LORENZO S.R.L. (CONSORZIATO ESECUTORE DI UN CONSORZIO O CONSORZIATO NON ESECUTORE CHE FORNISCE REQUISITI AL CONSORZIO) | VALORI S.C.A R.L. - CONSORZIO STABILE IN SIGLA VALORI - S.C. A R. L. (CONSORZIO STABILE);04362570485 | 08066951008;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2024-02-01;AGGIUDICATA;;0.0;;;false;;11155902;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B6C804FDCA;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;F.LLI FEGATILLI S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO);00351040506;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2024-06-11;AGGIUDICATA;;0.0;;;false;;16288147;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B6D8D97596;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;VARIA COSTRUZIONI - SOCIETA' A RESPONSABILITA' LIMITATA (OPERATORE ECONOMICO MONOSOGGETTIVO);01335160469;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-11-29;AGGIUDICATA;;0.0;;;false;;16353104;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B6D8DA9471;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;VALORI S.C.A R.L. - CONSORZIO STABILE IN SIGLA VALORI - S.C. A R. L. (CONSORZIO STABILE) | CAV. POZZOLINI LORENZO S.R.L. (CONSORZIATO ESECUTORE DI UN CONSORZIO O CONSORZIATO NON ESECUTORE CHE FORNISCE REQUISITI AL CONSORZIO);04362570485 | 08066951008;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-11-24;AGGIUDICATA;;0.0;;;false;;16353115;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B22762DBD1;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;F.LLI FEGATILLI S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO);00351040506;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2024-06-10;AGGIUDICATA;;0.0;;;false;;12123075;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B12DA95725;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;F.LLI FEGATILLI S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO);00351040506;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-11-28;AGGIUDICATA;;0.0;;;false;;11155844;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B6C80CB421;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;F.LLI FEGATILLI S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO);00351040506;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-11-29;AGGIUDICATA;;0.0;;;false;;16288295;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B12DAD297B;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;C.E.L.F.A. - COSTRUZIONI EDILI, LASTRICATI, FOGNATURE, ACQUEDOTTI - S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO);01059050466;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-11-28;AGGIUDICATA;;0.0;;;false;;11155659;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B70D6C7115;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;C.E.L.F.A. - COSTRUZIONI EDILI, LASTRICATI, FOGNATURE, ACQUEDOTTI - S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO);01059050466;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2024-02-23;AGGIUDICATA;;0.0;;;false;;16556781;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B12DB05393;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;L'AQUILA S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO);02336350505;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-11-28;AGGIUDICATA;;0.0;;;false;;11155532;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Impiantisti sottoservizi;F37J22000010007;B6C8091444;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;L'AQUILA S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO);02336350505;1000000.0;2.5194728799152206;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-11-29;AGGIUDICATA;;0.0;;;false;;16288220;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
Edilizia;C67I14000010001;96841415F6;PROGETTO DEI LAVORI DI CONSOLIDAMENTO E RICARICA DELLA MANTELLATA DELLA DIGA FORANEA, RAFFORZAMENTO E POTENZIAMENTO DELLA TESTATA;Scuole / formazione;SICILIA;CATANIA;CATANIA;49000000.0;AUTORITÀ DI SISTEMA PORTUALE DEL MARE DI SICILIA ORIENTALE;ROGEDIL SERVIZI S.R.L. (MANDANTE) | BTP INFRASTRUTTURE S.P.A. (MANDATARIA) | MODIMAR SOCIETA' A RESPONSABILITA' LIMITATA (MANDANTE) | DINAMICA S.R.L. (MANDANTE);02966910834 | 03730011008 | 04799300589 | 16222361004;998233.9;2.0372120408163266;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-08-10;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;38.0;2;2;false;SOLA ESECUZIONE;2903117;https://www.opencup.gov.it/portale/progetto/-/cup/C67I14000010001
Edilizia;C79H11000700003;6778161B65;POLO DELLA MECCATRONICA;Scuole / formazione;TRENTINO-ALTO ADIGE;TRENTO;ROVERETO;54500000.0;PROVINCIA AUTONOMA DI TRENTO;DMG MORI ITALIA S.R.L. IN BREVE DMI S.R.L.;07134860969;997000.0;1.8293577981651377;Lotto / servizio significativo;Rapporto importo/valore coerente;2017-02-02;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;0.3;2;2;false;SOLA ESECUZIONE;1274472;https://www.opencup.gov.it/portale/progetto/-/cup/C79H11000700003
Edilizia;I87G22000270001;B2A9464B16;LINEA A, METROPOLITANA DI ROMA;Riqualificazione urbana;LAZIO;ROMA;ROMA;67100000.0;AGENZIA PER I TRASPORTI AUTOFERROTRAMVIARI DEL COMUNE DI ROMA;TEICOS UE S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO);11451400151;995680.0;1.4838748137108793;Lotto / servizio significativo;Rapporto importo/valore coerente;2024-07-31;AGGIUDICATA;;0.0;;;false;;12612505;https://www.opencup.gov.it/portale/progetto/-/cup/I87G22000270001
Impiantisti sottoservizi;I81D22000000006;B745F15293;ACQUEDOTTO LUCANO SPA - RIDUZIONE DELLE PERDITE NELLE RETI DI DISTRIBUZIONE DELL'ACQUA POTABILE, MEDIANTE INTERVENTI DI DISTRETTUALIZZAZIONE, DIGITALIZZAZIONE E MONITORAGGIO, SMART METERING;Ambiente / rifiuti / depurazione;BASILICATA;MATERA;TURSI;49500000.0;ACQUEDOTTO LUCANO SPA;MANCUSI S.P.A. (MANDANTE) | MAROTTOLI COSTRUZIONI E SERVIZI - S.R.L. (MANDATARIA) | EDILIA COSTRUZIONI S.R.L. (MANDANTE);01468210768 | 01546720762 | 01730680764;994318.46;2.0087241616161617;Lotto / servizio significativo;Rapporto importo/valore coerente;2025-06-13;AGGIUDICATA;;0.0;;;false;;16774749;https://www.opencup.gov.it/portale/progetto/-/cup/I81D22000000006
Lavori pubblici strade;H17B16000800005;7860635136;INFRASTRUTTURE CIVILI, STRADALI ED IMPIANTISTICHE PRESSO GLI AEROPORTI DI MILANO LINATE E MALPENSA;Infrastrutture / parcheggi;LOMBARDIA;VARESE;FERNO;40000000.0;SOCIETÀ PER AZIONI ESERCIZI AEROPORTUALI S.E.A.;EXECUTIVE ENGINEERING SRL (MANDANTE) | GENCANTIERI S.P.A. (MANDATARIA) | CATARZI LEONARDO (MANDANTE) | CEFLA SC (MANDANTE) | BETA PROGETTI (MANDANTE);00293150371 | 03908010485 | 04720480484 | 05310070965 | CTRLRD74R01D612D;993053.52;2.4826338;Lotto / servizio significativo;Rapporto importo/valore coerente;2019-03-29;AGGIUDICATA;;0.0;0;0;true;;1528620;https://www.opencup.gov.it/portale/progetto/-/cup/H17B16000800005
Edilizia;E74C11000080006;3135582C1C;INFRASTRUTTURA PER LA REALIZZAZIONE DI UNA RETE A BANDA ULTRA LARGA NELLA REGIONE SARDEGNA IN CONCOMITANZA CON I LAVORI DI METANIZZAZIONE;Scuole / formazione;SARDEGNA;TUTTE;TUTTI;47808047.0;REGIONE AUTONOMA DELLA SARDEGNA;ERICSSON TELECOMUNICAZIONI SPA (MANDATARIA) | IMET - SOCIETA' PER AZIONI - IN FALLIMENTO (MANDANTE);00647220540 | 00886171008;991376.49;2.0736602982338934;Lotto / servizio significativo;Rapporto importo/valore coerente;2012-07-03;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;0.0;0;0;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO PRELIMINARE);643975;https://www.opencup.gov.it/portale/progetto/-/cup/E74C11000080006
Lavori pubblici strade;J87H22002720001;A0064A5EC2;GIUBILEO 2025_MANUTENZIONE STRAORDINARIA DELLA VIABILITÀ PRINCIPALE;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;47000000.0;ROMA CAPITALE;LUNICA SOCIETA' CONSORTILE A R.L.;08324611006;990000.0;2.106382978723404;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-08-23;AGGIUDICATA;;0.0;0;0;true;;2889766;https://www.opencup.gov.it/portale/progetto/-/cup/J87H22002720001
Edilizia;J69J21013810001;9949476754;REGIONE PIEMONTE;Riqualificazione urbana;PIEMONTE;TUTTE;TUTTI;39068420.0;REGIONE PIEMONTE;IVECO ORECCHIA S.P.A.;09961880011;989100.0;2.5317123139353983;Lotto / servizio significativo;Rapporto importo/valore coerente;2023-07-14;AGGIUDICATA;;0.0;0;0;false;;2848965;https://www.opencup.gov.it/portale/progetto/-/cup/J69J21013810001
